"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"u_intervall_4";"u_intervall_5";"o_intervall_1";"o_intervall_2";"o_intervall_3";"o_intervall_4";"o_intervall_5";"mean_1";"mean_2";"mean_3";"mean_4";"mean_5";"median_1";"median_2";"median_3";"median_4";"median_5"
"Oberer Schlossgarten";143,95279916329;120,451237412495;36,0166399953912;12,3881161925193;7,54064572525758;246,717565760384;172,772553236961;68,1015207287699;28,0093835772331;19,5421283904896;199,205836005415;146,221638470121;50,5291178887567;19,3463655297584;12,6970421059486;200,575444381416;145,744586532647;50,2503640622566;19,1945677809446;12,5497847857513
"Obertürkheim";1273,84844931177;1181,48415888633;379,598815341126;140,616888225549;87,1451288619864;2288,62222634098;1683,81222694436;688,322616484098;293,961848874966;204,716390915985;1819,55239665501;1444,50594445416;510,630908875307;200,761420106068;134,549329909447;1830,14972246839;1447,98121843423;502,227965450273;196,727585817596;129,751471897738
"Österfeld";605,68282705195;285,508022479705;73,262747905125;23,7965936913533;13,8654563825906;899,977395219609;474,628107743799;142,288632421917;50,8539563896533;31,9288354695362;773,544569297021;369,869263648407;100,971201014741;35,0623197044074;21,5526463354243;780,706456959346;366,205400420011;99,1058192815686;34,2686895962694;21,2010486159874
"Ostheim";2703,34693923795;3492,26023046132;1352,57339408985;543,062658121374;365,039855081376;5532,49679578173;4758,94661881964;2309,36326866129;1102,87357220691;890,937552660767;4150,78097302462;4204,69881416578;1770,99332521566;776,980408509874;579,546479084063;4174,26643033882;4248,02677512749;1744,87660150239;767,735699319808;565,042495248457
"Pfaffenwald";629,597820876062;1016,05259457458;493,359978787881;190,35641067286;118,359107196245;1143,44728893612;1197,90863789132;726,130984421062;407,836628941683;333,988758914096;862,709126923643;1119,96590671119;616,631817202919;297,015109019037;213,678040143212;854,449534418224;1124,37769312274;622,08375353984;293,132906881823;209,557158523433
"Plieningen";1989,64437699076;1522,79437993436;516,595240417554;197,617367213196;130,256484451775;3400,76590431102;2314,28121517739;900,126049417852;382,291511457433;285,389376553556;2749,78816506898;1913,36987284879;674,421709324311;278,717472683297;196,702780074623;2777,1989630981;1907,09060710273;658,845199408984;274,03281445149;192,333282626095
"Pragstraße";74,3402684635913;89,7848515520178;32,2845520609408;12,8594332889409;8,67143777887156;157,01126604497;119,106837873169;58,801243047907;30,5734471491725;27,7338270534905;115,989525879731;105,116657148364;44,5820971474014;20,8261568294905;16,4855629950136;115,940273824811;105,369272113177;44,4891739599094;20,6108869666046;15,9229092724803
"Rathaus";564,745069284918;1009,34663802343;483,07416046162;217,277938945197;156,667654829447;1217,96774105939;1286,06978588281;742,314062298229;401,897859085444;374,30675145668;894,404349001918;1159,36237552717;604,287012098958;299,142915347612;248,803348024345;899,99115355186;1162,20505994289;598,933743094456;294,436230880981;242,571991165775
"Relenberg";1825,23255330799;1077,97739596849;313,987796173838;113,493352434745;68,6686036593587;2835,16853308183;1648,71499610155;596,562562816616;244,459010713607;177,713148060265;2376,65227416946;1348,35616030796;435,787660871424;168,782601115773;111,421303535386;2395,15853471286;1342,02331298797;428,358602906468;166,479768382742;107,543550930788
"Riedenberg";1770,49136849012;975,232774642345;230,826351977672;73,6082060185354;42,3711400238174;3218,15725773505;1786,44043027048;626,049535615905;239,526211347252;161,623689475908;2589,17388656647;1357,53963197767;390,50010317526;137,271164218485;84,5152140621154;2615,55014199936;1346,90878360272;377,909438882333;130,453118099758;79,0064105957222
